company_name,email,phone,trade,city,license_number,source,website,address,province,rating
Okanagan Lake Penthouse Inc. & Lakeshore Beach Developments Ltd.,,,Licensed Residential Builder,,53012,BCHousing,,,BC,
Okanagan Premier Homes Ltd.,,,Licensed Residential Builder,,40939,BCHousing,,,BC,
Okanagan Urban Builders Ltd.,,,Licensed Residential Builder,,52472,BCHousing,,,BC,
Okanagan Valley Construction Ltd.,,,Licensed Residential Builder,,40469,BCHousing,,,BC,
Okanagan ValleyView Homes Inc,,,Licensed Residential Builder,,45374,BCHousing,,,BC,
OK-Pacific Development Ltd.,,,Licensed Residential Builder,,57232,BCHousing,,,BC,
Oksfeldt Developments Ltd,,,Licensed Residential Builder,,53080,BCHousing,,,BC,
Old School Construction Ltd.,,,Licensed Residential Builder,,30158,BCHousing,,,BC,
Old Sword Development Corp.,,,Licensed Residential Builder,,55399,BCHousing,,,BC,
Old Town Bay Builders Ltd.,,,Licensed Residential Builder,,52371,BCHousing,,,BC,
Ole and Kim Westergaard,,,Licensed Residential Builder,,55211,BCHousing,,,BC,
Olive Properties Inc. and Polygon Perla Homes Ltd.,,,Licensed Residential Builder,,51825,BCHousing,,,BC,
Oliver M2 Constructions Ltd.,,,Licensed Residential Builder,,53793,BCHousing,,,BC,
Olympia Developments Ltd.,,,Licensed Residential Builder,,49484,BCHousing,,,BC,
Olympic Projects Ltd.,,,Licensed Residential Builder,,39728,BCHousing,,,BC,
OM Construction Ltd.,,,Licensed Residential Builder,,39647,BCHousing,,,BC,
Omega-1 Contracting Ltd.,,,Licensed Residential Builder,,20646,BCHousing,,,BC,
Omex Homes Inc.,,,Licensed Residential Builder,,42063,BCHousing,,,BC,
Omkara Homes Inc.,,,Licensed Residential Builder,,46282,BCHousing,,,BC,
Omkio Development Ltd.,,,Licensed Residential Builder,,49617,BCHousing,,,BC,
Omnia Development Group Ltd.,,,Licensed Residential Builder,,38158,BCHousing,,,BC,
Omrex Custom Homes Inc.,,,Licensed Residential Builder,,55315,BCHousing,,,BC,
On Side Restoration Services Ltd.,,,Licensed Residential Builder,,24302,BCHousing,,,BC,
On Time Project Management Ltd.,,,Licensed Residential Builder,,56260,BCHousing,,,BC,
One Engineering Ltd.,,,Licensed Residential Builder,,41845,BCHousing,,,BC,
One Plus One Construction Ltd.,,,Licensed Residential Builder,,47803,BCHousing,,,BC,
One Roof Productions Inc.,,,Licensed Residential Builder,,52879,BCHousing,,,BC,
One Water Street Joint Venture,,,Licensed Residential Builder,,44266,BCHousing,,,BC,
Onex Contracting Ltd.,,,Licensed Residential Builder,,52750,BCHousing,,,BC,
Onkar Malli,,,Licensed Residential Builder,,37714,BCHousing,,,BC,
Onni 1308 Lonsdale Ave. Development Limited Partnership,,,Licensed Residential Builder,,37832,BCHousing,,,BC,
Onni 7811 Alderbridge Development Limited Partnership,,,Licensed Residential Builder,,45581,BCHousing,,,BC,
Onni Bonson Road Development Limited Partnership,,,Licensed Residential Builder,,43982,BCHousing,,,BC,
Onni Gilmore Ave. (Phase 2) Development Limited Partnership,,,Licensed Residential Builder,,49495,BCHousing,,,BC,
Onni Gilmore Ave. Development Limited Partnership,,,Licensed Residential Builder,,45044,BCHousing,,,BC,
Onni Howe Street Development Limited Partnership,,,Licensed Residential Builder,,43619,BCHousing,,,BC,
Onni Ioco Road Four Development Limited Partnership,,,Licensed Residential Builder,,43525,BCHousing,,,BC,
Onni Marine Properties Ltd.,,,Licensed Residential Builder,,48925,BCHousing,,,BC,
Onni Pearson Dogwood Development Limited Partnership,,,Licensed Residential Builder,,45039,BCHousing,,,BC,
Onni Pearson Dogwood Lot C (2024) Development Limited Partnership,,,Licensed Residential Builder,,56773,BCHousing,,,BC,
Onni Pinetree Way Development Limited Partnership,,,Licensed Residential Builder,,46080,BCHousing,,,BC,
Onni Taylor Way Properties Ltd.,,,Licensed Residential Builder,,35492,BCHousing,,,BC,
Onni TFN Development No. 1 Limited Partnership,,,Licensed Residential Builder,,45155,BCHousing,,,BC,
Onsorge Construction Ltd.,,,Licensed Residential Builder,,28147,BCHousing,,,BC,
Onyx Dream Homes Ltd.,,,Licensed Residential Builder,,48401,BCHousing,,,BC,
Onyx Projects Ltd.,,,Licensed Residential Builder,,37230,BCHousing,,,BC,
Open Concept (2104 Hastings) Limited Partnership,,,Licensed Residential Builder,,50532,BCHousing,,,BC,
Open Door Construction Ltd.,,,Licensed Residential Builder,,41840,BCHousing,,,BC,
Open Horizon Developments Inc.,,,Licensed Residential Builder,,48480,BCHousing,,,BC,
OpenLand Developments Ltd.,,,Licensed Residential Builder,,41824,BCHousing,,,BC,
Operon Homes Inc.,,,Licensed Residential Builder,,45956,BCHousing,,,BC,
Optima W14th Properties Ltd.,,,Licensed Residential Builder,,43757,BCHousing,,,BC,
Optimizit Homes Ltd.,,,Licensed Residential Builder,,41738,BCHousing,,,BC,
Optimus Design Homes Ltd.,,,Licensed Residential Builder,,45552,BCHousing,,,BC,
Optum Construction Ltd,,,Licensed Residential Builder,,47199,BCHousing,,,BC,
Opulence Custom Homes Inc.,,,Licensed Residential Builder,,41825,BCHousing,,,BC,
Orange Construction Ltd,,,Licensed Residential Builder,,39318,BCHousing,,,BC,
Orbit Properties Inc.,,,Licensed Residential Builder,,40601,BCHousing,,,BC,
Orca Solutions Limited,,,Licensed Residential Builder,,46179,BCHousing,,,BC,
Orcado Group Inc.,,,Licensed Residential Builder,,55611,BCHousing,,,BC,
Orcas Construction Ltd.,,,Licensed Residential Builder,,43989,BCHousing,,,BC,
Orchard Park Properties Ltd.,,,Licensed Residential Builder,,53335,BCHousing,,,BC,
Orchard Valley Homes Ltd.,,,Licensed Residential Builder,,43592,BCHousing,,,BC,
Orchard View Builders Inc.,,,Licensed Residential Builder,,43390,BCHousing,,,BC,
Orchards Walk Developments Inc.,,,Licensed Residential Builder,,44437,BCHousing,,,BC,
Orchid Homes Ltd.,,,Licensed Residential Builder,,41767,BCHousing,,,BC,
Oris (TLP) Developments Corp.,,,Licensed Residential Builder,,45142,BCHousing,,,BC,
OrrMoniz Projects Corp.,,,Licensed Residential Builder,,57432,BCHousing,,,BC,
Osa Construction Ltd,,,Licensed Residential Builder,,48099,BCHousing,,,BC,
OSA Design Consulting,,,Licensed Residential Builder,,40861,BCHousing,,,BC,
Oslo Creations Ltd.,,,Licensed Residential Builder,,33302,BCHousing,,,BC,
OT Timber Frames Ltd.,,,Licensed Residential Builder,,38464,BCHousing,,,BC,
Otal Homes Ltd.,,,Licensed Residential Builder,,41958,BCHousing,,,BC,
Otis Holdings Ltd,,,Licensed Residential Builder,,50265,BCHousing,,,BC,
Otivo Construction 20/20 Inc.,,,Licensed Residential Builder,,53931,BCHousing,,,BC,
Otivo Developments (Burleigh) Ltd.,,,Licensed Residential Builder,,57455,BCHousing,,,BC,
Otivo Developments (Hawthorne) Ltd.,,,Licensed Residential Builder,,54677,BCHousing,,,BC,
Otivo Properties Ltd.,,,Licensed Residential Builder,,49733,BCHousing,,,BC,
Ott Homes Ltd.,,,Licensed Residential Builder,,40713,BCHousing,,,BC,
Otter Valley Developments Ltd.,,,Licensed Residential Builder,,45677,BCHousing,,,BC,
Ouellette Bros. Const. Ltd.,,,Licensed Residential Builder,,36711,BCHousing,,,BC,
Outback Developments Inc.,,,Licensed Residential Builder,,25655,BCHousing,,,BC,
Outlaw Ventures Ltd,,,Licensed Residential Builder,,48388,BCHousing,,,BC,
OV Custom Homes Ltd.,,,Licensed Residential Builder,,39130,BCHousing,,,BC,
Ovation Homes Inc.,,,Licensed Residential Builder,,42870,BCHousing,,,BC,
Overflow Restoration Ltd.,,,Licensed Residential Builder,,38990,BCHousing,,,BC,
Overseas Homes Ltd.,,,Licensed Residential Builder,,39758,BCHousing,,,BC,
Overton Construction Ltd,,,Licensed Residential Builder,,23875,BCHousing,,,BC,
Oviedo Developments Ltd.,,,Licensed Residential Builder,,33480,BCHousing,,,BC,
Owen Contracting Inc.,,,Licensed Residential Builder,,21508,BCHousing,,,BC,
Owen Gardiner Construction Ltd.,,,Licensed Residential Builder,,27729,BCHousing,,,BC,
Owl Nest View Homes Ltd.,,,Licensed Residential Builder,,49177,BCHousing,,,BC,
Ozbek Enterprises Inc,,,Licensed Residential Builder,,44009,BCHousing,,,BC,
Ozee Homes Ltd.,,,Licensed Residential Builder,,40075,BCHousing,,,BC,
Ozla Development Ltd.,,,Licensed Residential Builder,,39911,BCHousing,,,BC,
Ozone Homes Ltd.,,,Licensed Residential Builder,,43315,BCHousing,,,BC,
P & L BC Construction Ltd,,,Licensed Residential Builder,,38501,BCHousing,,,BC,
P D Homes 2009 Ltd.,,,Licensed Residential Builder,,33660,BCHousing,,,BC,
P Square Engineering and Construction Ltd.,,,Licensed Residential Builder,,39493,BCHousing,,,BC,
P. & S. Trading Corporation,,,Licensed Residential Builder,,37642,BCHousing,,,BC,
P. Cosgrave Construction Ltd.,,,Licensed Residential Builder,,40878,BCHousing,,,BC,
P. Goldade Homes Ltd.,,,Licensed Residential Builder,,36929,BCHousing,,,BC,
P. H. H. Construction Ltd.,,,Licensed Residential Builder,,31957,BCHousing,,,BC,
P. Lewis Construction Ltd.,,,Licensed Residential Builder,,53051,BCHousing,,,BC,
P. MacDougall Construction & Renovations Inc.,,,Licensed Residential Builder,,42210,BCHousing,,,BC,
P.G. Craftsmen Construction Ltd.,,,Licensed Residential Builder,,54481,BCHousing,,,BC,
P.J. & R. Holdings Ltd.,,,Licensed Residential Builder,,37277,BCHousing,,,BC,
P.J. Devries Construction Ltd.,,,Licensed Residential Builder,,20281,BCHousing,,,BC,
P.J.K. Quality Homes Ltd.,,,Licensed Residential Builder,,41954,BCHousing,,,BC,
P.R.G. Homes Inc.,,,Licensed Residential Builder,,41246,BCHousing,,,BC,
P.S.C. Construction Ltd,,,Licensed Residential Builder,,39215,BCHousing,,,BC,
P.S.M. Management Ltd.,,,Licensed Residential Builder,,57821,BCHousing,,,BC,
P.Y. Chue Construction Ltd.,,,Licensed Residential Builder,,40626,BCHousing,,,BC,
Pabla Development Group Ltd.,,,Licensed Residential Builder,,28193,BCHousing,,,BC,
Pabla Enterprises Ltd.,,,Licensed Residential Builder,,57790,BCHousing,,,BC,
Pabla Investment Group Ltd,,,Licensed Residential Builder,,49127,BCHousing,,,BC,
Pac Western Builders Inc,,,Licensed Residential Builder,,29428,BCHousing,,,BC,
Pace Setter Construction Ltd.,,,Licensed Residential Builder,,56476,BCHousing,,,BC,
Pacific Aurora Construction Management Limited,,,Licensed Residential Builder,,47397,BCHousing,,,BC,
Pacific Beach Investments Ltd.,,,Licensed Residential Builder,,45696,BCHousing,,,BC,
Pacific Boulevard Investments Inc.,,,Licensed Residential Builder,,56588,BCHousing,,,BC,
Pacific Building Envelope Maintenance Ltd.,,,Licensed Residential Builder,,30476,BCHousing,,,BC,
Pacific Bulldog Construction Ltd.,,,Licensed Residential Builder,,29141,BCHousing,,,BC,
Pacific Coastal Homes Ltd.,,,Licensed Residential Builder,,26522,BCHousing,,,BC,
Pacific Coastal Project Management Ltd,,,Licensed Residential Builder,,52206,BCHousing,,,BC,
Pacific Community Builders Inc.,,,Licensed Residential Builder,,33676,BCHousing,,,BC,
Pacific Crest Homes Ltd.,,,Licensed Residential Builder,,26234,BCHousing,,,BC,
Pacific Fort Construction Ltd.,,,Licensed Residential Builder,,55474,BCHousing,,,BC,
Pacific Hills Developments Ltd.,,,Licensed Residential Builder,,26394,BCHousing,,,BC,
Pacific Homes Ltd.,,,Licensed Residential Builder,,40997,BCHousing,,,BC,
Pacific Legacy Construction Ltd.,,,Licensed Residential Builder,,56945,BCHousing,,,BC,
Pacific Mainstream Homes Ltd.,,,Licensed Residential Builder,,52002,BCHousing,,,BC,
Pacific Mountain Homes Ltd.,,,Licensed Residential Builder,,24867,BCHousing,,,BC,
Pacific New Homes Ltd,,,Licensed Residential Builder,,39099,BCHousing,,,BC,
Pacific Oak Construction Inc.,,,Licensed Residential Builder,,48966,BCHousing,,,BC,
Pacific Oceaneering & Design Ltd.,,,Licensed Residential Builder,,44934,BCHousing,,,BC,
Pacific Open Concepts Ltd.,,,Licensed Residential Builder,,55125,BCHousing,,,BC,
Pacific Paragon Development Group Ltd.,,,Licensed Residential Builder,,41761,BCHousing,,,BC,
Pacific Peak Homes Inc.,,,Licensed Residential Builder,,41836,BCHousing,,,BC,
Pacific Point Projects Inc.,,,Licensed Residential Builder,,49809,BCHousing,,,BC,
Pacific Prime Projects Inc.,,,Licensed Residential Builder,,46629,BCHousing,,,BC,
Pacific Ray Construction Inc.,,,Licensed Residential Builder,,48545,BCHousing,,,BC,
Pacific Reach Properties Development Limited Partnership,,,Licensed Residential Builder,,43855,BCHousing,,,BC,
Pacific Rise Properties Ltd.,,,Licensed Residential Builder,,44601,BCHousing,,,BC,
Pacific Solutions Contracting Ltd.,,,Licensed Residential Builder,,56591,BCHousing,,,BC,
Pacific Swell Developments Inc.,,,Licensed Residential Builder,,55242,BCHousing,,,BC,
Pacific Valley Contracting Inc.,,,Licensed Residential Builder,,37534,BCHousing,,,BC,
Pacific Viking Group Properties Inc,,,Licensed Residential Builder,,47322,BCHousing,,,BC,
Pacific West Creations Inc.,,,Licensed Residential Builder,,32604,BCHousing,,,BC,
Pacific West Developments Ltd.,,,Licensed Residential Builder,,37608,BCHousing,,,BC,
Pacific Wind Construction Ltd,,,Licensed Residential Builder,,48020,BCHousing,,,BC,
PacificGold Homes Ltd.,,,Licensed Residential Builder,,37243,BCHousing,,,BC,
Paddington (228 Street) Holdings Ltd.,,,Licensed Residential Builder,,56811,BCHousing,,,BC,
Paddington Construction Ltd.,,,Licensed Residential Builder,,48368,BCHousing,,,BC,
Paddington Properties (Gordon) Limited Partnership,,,Licensed Residential Builder,,55381,BCHousing,,,BC,
Paddington Properties (West Clayton) Ltd.,,,Licensed Residential Builder,,57310,BCHousing,,,BC,
Pahal Construction Ltd.,,,Licensed Residential Builder,,52615,BCHousing,,,BC,
Pakland Contracting Ltd.,,,Licensed Residential Builder,,49273,BCHousing,,,BC,
Pal Singh Randhawa and Jaswinder Randhawa,,,Licensed Residential Builder,,34105,BCHousing,,,BC,
Palaces Project Management Ltd,,,Licensed Residential Builder,,48869,BCHousing,,,BC,
Palacio Construction Ltd.,,,Licensed Residential Builder,,44123,BCHousing,,,BC,
Palas Homes Ltd.,,,Licensed Residential Builder,,46854,BCHousing,,,BC,
Palermo Homes Ltd.,,,Licensed Residential Builder,,42812,BCHousing,,,BC,
Palraj Management Ltd,,,Licensed Residential Builder,,44214,BCHousing,,,BC,
Panaich Properties Ltd.,,,Licensed Residential Builder,,40823,BCHousing,,,BC,
Panarama View Custom Homes Ltd.,,,Licensed Residential Builder,,41990,BCHousing,,,BC,
Panatch Group Management Ltd.,,,Licensed Residential Builder,,57202,BCHousing,,,BC,
Pandesign Inc.,,,Licensed Residential Builder,,31953,BCHousing,,,BC,
Pandher Properties Ltd.,,,Licensed Residential Builder,,35347,BCHousing,,,BC,
Pandora Holdings Limited Partnership,,,Licensed Residential Builder,,49946,BCHousing,,,BC,
Panesar Construction Group Inc.,,,Licensed Residential Builder,,27519,BCHousing,,,BC,
Pangli Construction Ltd.,,,Licensed Residential Builder,,25419,BCHousing,,,BC,
Panjab Homes Ltd.,,,Licensed Residential Builder,,55583,BCHousing,,,BC,
Pano Homes Ltd.,,,Licensed Residential Builder,,37914,BCHousing,,,BC,
Panorama Colwood Development Ltd.,,,Licensed Residential Builder,,56601,BCHousing,,,BC,
Panorama Hammond Bay Development Ltd.,,,Licensed Residential Builder,,56602,BCHousing,,,BC,
Panorama North Surrey Development Ltd.,,,Licensed Residential Builder,,50280,BCHousing,,,BC,
Panorama South Development Ltd.,,,Licensed Residential Builder,,50278,BCHousing,,,BC,
Panoramic Homes Ltd.,,,Licensed Residential Builder,,24219,BCHousing,,,BC,
Pantheon Developments Ltd.,,,Licensed Residential Builder,,22221,BCHousing,,,BC,
Panther Creative Inc.,,,Licensed Residential Builder,,53406,BCHousing,,,BC,
Papa Development & Construction Ltd.,,,Licensed Residential Builder,,41334,BCHousing,,,BC,
Papa Enterprises Ltd.,,,Licensed Residential Builder,,31887,BCHousing,,,BC,
Pappa Sandal Builders Inc,,,Licensed Residential Builder,,43633,BCHousing,,,BC,
Paradise Homes Ltd.,,,Licensed Residential Builder,,23577,BCHousing,,,BC,
Paradoma Development Ltd.,,,Licensed Residential Builder,,30525,BCHousing,,,BC,
Paragon Homes Ltd.,,,Licensed Residential Builder,,33683,BCHousing,,,BC,
Parallel 50 Construction Ltd.,,,Licensed Residential Builder,,47973,BCHousing,,,BC,
Parallel Vision Contracting Ltd.,,,Licensed Residential Builder,,51571,BCHousing,,,BC,
Paramax Homes Ltd.,,,Licensed Residential Builder,,26287,BCHousing,,,BC,
Paramjeet Johal,,,Licensed Residential Builder,,40052,BCHousing,,,BC,
"Paramjit Gill, Lakshman Gill, Davinder Gill",,,Licensed Residential Builder,,52267,BCHousing,,,BC,
Paramount Homes Ltd.,,,Licensed Residential Builder,,40138,BCHousing,,,BC,
Parastone Developments Ltd.,,,Licensed Residential Builder,,39710,BCHousing,,,BC,
Parbh Homes Ltd.,,,Licensed Residential Builder,,27873,BCHousing,,,BC,
Parc Riviera Project Inc.,,,Licensed Residential Builder,,35993,BCHousing,,,BC,
Parc Thompson Project Inc.,,,Licensed Residential Builder,,47757,BCHousing,,,BC,
Par-Can Enterprises Ltd.,,,Licensed Residential Builder,,56019,BCHousing,,,BC,
Paris Jones Construction and Renovation Ltd.,,,Licensed Residential Builder,,45946,BCHousing,,,BC,
Park Forest Holdings Ltd,,,Licensed Residential Builder,,47371,BCHousing,,,BC,
Park Residences Phase II GP Ltd.,,,Licensed Residential Builder,,49494,BCHousing,,,BC,
Park Ridge Construction Management Inc.,,,Licensed Residential Builder,,39380,BCHousing,,,BC,
Park Ridge Homes (South Haven) Limited Partnership,,,Licensed Residential Builder,,48297,BCHousing,,,BC,
Parkat Lehal and Jaswinder Lehal,,,Licensed Residential Builder,,37546,BCHousing,,,BC,
Parkcity Construction Ltd.,,,Licensed Residential Builder,,32186,BCHousing,,,BC,
Parkcity Homes Ltd.,,,Licensed Residential Builder,,49535,BCHousing,,,BC,
Parkk Luxury Homes Ltd.,,,Licensed Residential Builder,,23438,BCHousing,,,BC,
Parkshore Homes Inc.,,,Licensed Residential Builder,,40185,BCHousing,,,BC,
"Parkshore Projects Ltd., 1243166 B.C. Ltd. and Sheryl Yvonne Mann",,,Licensed Residential Builder,,50529,BCHousing,,,BC,
Parkway Developments Ltd.,,,Licensed Residential Builder,,39536,BCHousing,,,BC,
Parkwest Management Inc,,,Licensed Residential Builder,,34295,BCHousing,,,BC,
Parmar & Sons Construction Ltd.,,,Licensed Residential Builder,,45061,BCHousing,,,BC,
Parminder Singh Poonian,,,Licensed Residential Builder,,40174,BCHousing,,,BC,
Parminder Singh Wander,,,Licensed Residential Builder,,42074,BCHousing,,,BC,
Parmvir Ghag,,,Licensed Residential Builder,,41906,BCHousing,,,BC,
Parqer Property Group Ltd.,,,Licensed Residential Builder,,47809,BCHousing,,,BC,
Parr Pacific Joint Venture,,,Licensed Residential Builder,,57111,BCHousing,,,BC,
Pars Luxury Custom Homes Ltd,,,Licensed Residential Builder,,20638,BCHousing,,,BC,
Parshotam Dhaliwal,,,Licensed Residential Builder,,42551,BCHousing,,,BC,
Parsi Consulting Group Ltd.,,,Licensed Residential Builder,,36034,BCHousing,,,BC,
Parsons Construction Ltd.,,,Licensed Residential Builder,,36235,BCHousing,,,BC,
